5,790,255
2,546,163
5,147,563
3,318,353
3,695,111
4,172,589
4,681,466
2,636,56
3,175,75
1,126,455
2,369,466
1,160,39
3,249,374
1,479,169
5,557,30
3,138,543
4,587,430
1,252,163
4,669,240
4,0,81
3,263,430
5,90,5
3,15,328
2,661,62
3,17,374
4,416,144
5,757,441
1,12,302
3,566,589
5,791,210
3,100,35
3,144,307
3,366,154
5,275,293
5,762,411
4,157,41
4,687,206
5,42,472
1,632,518
2,420,134
5,169,432
2,400,421
5,354,185
2,289,590
3,12,164
1,525,247
1,337,196
3,468,380
2,277,206
2,298,494
2,605,422
5,408,17
4,34,334
3,42,164
5,388,304
4,203,520
1,763,196
2,596,309
3,632,380
1,155,313
4,365,289
5,326,365
5,592,484
1,245,206
4,400,283
1,418,134
2,420,268
3,363,340
2,249,386
2,276,489
4,798,329
4,360,103
4,166,237
5,337,500
3,131,340
1,793,546
2,716,387
1,561,196
1,82,161
1,202,263
5,597,23
5,399,38
1,499,449
4,47,114
3,37,304
3,111,253
4,689,520
3,707,284
1,780,95
5,98,460
1,494,263
4,577,464
5,266,44
1,755,38
5,761,23
1,135,330
4,528,13
4,477,233
1,436,443
5,225,393
1,241,167
1,306,562
4,621,362
5,260,387
3,68,125
4,359,362
4,10,208
4,156,33
5,163,454
4,86,203
5,542,450
3,746,188
2,431,510
2,430,285
5,613,101
1,672,511
2,516,59
5,310,100
3,593,131
3,65,12
4,119,501
2,8,3
3,290,480
3,285,136
3,417,255
4,568,485
3,336,74
1,755,522
3,547,486
2,356,312
3,295,450
3,596,378
2,749,14
5,485,50
4,641,559
3,66,563
5,729,410
2,525,471
5,159,65
4,280,553
3,137,214
1,326,8
1,785,522
1,432,404
4,238,327
1,631,55
5,78,76
5,174,538
4,314,322
3,551,204
3,704,446
1,670,168
5,186,548
1,532,234
2,251,245
3,301,214
2,705,415
4,604,276
3,108,573
1,117,369
4,96,220
3,356,271
5,675,308
4,622,451
3,157,61
2,772,482
3,710,210
2,483,379
5,290,93
2,674,324
3,386,271
5,325,87
4,446,575
4,614,159
4,251,107
1,587,267
4,228,123
1,477,257
3,76,580
1,17,272
4,456,108
5,472,83
2,342,93
3,681,165
4,681,226
2,369,226
2,740,139
4,771,119
5,93,437
4,237,185
2,771,391
2,370,47
2,199,165
3,386,405
3,513,180
1,459,216
1,26,334
3,38,72
1,325,401
1,438,278
5,494,380
5,535,381
3,455,360
1,267,396
2,539,391
1,401,396
5,341,515
1,489,216
5,150,166
3,183,22
4,315,202
1,200,463
5,602,448
2,150,407
2,241,525
4,616,315
5,292,407
2,354,587
2,104,412
3,440,186
5,747,398
2,782,475
2,60,490
4,208,89
3,498,541
2,233,418
2,203,17
3,225,382
4,266,444
1,396,536
1,60,587
2,17,12
1,124,198
3,329,331
1,518,125
4,291,100
5,367,126
1,421,192
5,427,177
1,324,259
3,551,151
5,421,362
1,557,238
5,552,64
4,18,126
3,347,506
2,727,121
3,111,229
1,300,23
1,739,70
2,631,598
4,379,455
4,412,403
3,634,162
5,504,373
4,562,347
5,586,183
2,33,90
5,407,440
2,89,399
3,710,157
5,464,193
4,489,219
4,274,65
2,160,50
3,139,341
4,103,183
5,218,137
4,689,280
2,142,383
1,4,388
2,596,553
1,779,384
5,706,76
2,502,137
4,57,188
4,395,183
1,418,378
2,19,168
1,643,496
2,192,96
5,38,327
5,0,35
5,566,446
3,412,476
3,758,332
2,586,400
2,190,400
2,223,348
1,206,91
4,449,15
5,580,502
4,242,476
1,181,34
1,394,327
4,429,302
3,695,168
2,130,507
1,126,512
3,31,353
1,459,163
4,544,410
5,610,502
5,310,210
5,384,159
3,452,9
5,192,339
2,494,6
5,169,355
3,450,313
1,322,400
3,549,292
5,51,107
2,289,513
4,435,251
1,467,0
3,449,61
1,278,478
5,274,529
3,579,319
1,83,10
2,639,518
5,672,575
1,85,56
4,595,324
4,259,375
4,741,149
2,236,478
2,43,83
4,611,268
4,592,26
5,742,1
1,738,62
1,724,164
2,745,540
1,39,61
1,80,62
5,289,406
5,113,180
4,138,206
1,37,365
4,624,99
1,210,293
5,717,294
3,697,324
4,229,509
4,191,217
1,734,478
1,682,288
3,526,442
3,562,99
4,339,88
2,717,535
3,715,314
4,390,53
5,34,422
1,394,6
3,599,139
1,636,293
1,388,191
1,453,586
1,726,186
5,553,428
4,46,401
1,513,78
5,175,253
1,177,129
3,439,42
4,668,155
4,592,510
4,36,63
4,266,525
4,18,423
4,4,525
5,703,530
3,227,509
4,513,402
5,242,320
3,110,109
2,165,156
4,781,567
3,545,37
1,637,90
2,664,254
4,161,300
3,790,218
2,371,382
2,86,398
4,365,480
5,475,90
5,378,157
3,305,526
5,151,151
2,452,347
2,507,54
4,304,362
1,248,264
3,260,2
1,698,500
2,550,101
4,96,598
2,357,460
4,209,475
5,607,552
5,734,327
5,13,567
5,35,326
3,767,183
4,147,536
5,595,168
3,394,352
4,243,244
4,732,408
5,352,383
2,733,343
5,116,291
3,65,419
1,760,573
4,368,481
4,153,327
4,665,475
1,358,4
1,55,3
1,473,516
2,798,337
5,754,174
4,416,148
1,491,533
1,604,410
3,429,322
4,74,384
1,562,184
1,179,419
1,523,229
3,430,143
4,224,328
4,370,153
4,160,343
2,434,410
2,429,66
4,465,390
1,345,307
1,446,359
4,99,40
2,730,179
4,178,333
2,795,15
3,798,138
1,300,133
3,125,45
2,209,76
2,79,195
1,53,441
5,506,179
5,236,318
2,339,307
5,50,313
3,372,272
3,9,220
5,145,550
3,349,288
5,198,184
1,427,251
5,390,354
1,559,370
5,293,421
5,427,421
1,80,143
2,333,88
4,478,170
5,270,437
5,325,144
4,790,442
5,608,432
5,649,241
5,437,550
1,683,32
5,647,545
2,116,211
3,152,282
4,106,190
3,413,57
1,720,72
4,168,287
2,472,31
2,58,391
3,693,47
4,277,422
3,488,581
5,452,427
1,313,98
3,537,473
1,46,508
2,643,263
3,691,159
5,602,371
2,87,570
1,31,385
3,594,226
1,158,160
4,580,581
1,631,380
1,309,329
3,180,586
5,382,223
4,741,125
2,665,402
4,528,17
3,279,191
3,413,191
4,587,597
4,721,597
2,435,98
3,168,360
2,21,458
3,19,237
1,375,171
2,208,284
1,567,341
5,375,341
3,142,78
1,55,166
1,468,335
1,621,577
1,127,42
2,681,100
1,106,104
4,387,320
2,147,166
1,234,289
2,83,181
4,310,73
2,253,592
1,555,115
1,210,53
5,722,398
3,516,238
1,192,413
3,39,84
4,416,95
5,588,583
5,607,44
1,107,490
1,490,228
5,740,573
4,113,444
2,150,598
1,447,531
3,662,598
1,523,526
1,122,182
1,25,249
5,119,81
4,708,445
2,189,152
5,437,363
5,492,70
2,763,424
4,480,214
4,552,90
5,647,358
5,113,424
1,230,250
1,643,419
5,305,594
5,718,9
1,777,419
2,244,209
4,432,173
1,510,75
5,161,91
4,659,337
4,94,528
4,488,455
2,369,96
2,52,389
4,124,178
1,675,492
1,238,491
5,313,81
4,180,460
5,270,384
1,198,311
4,78,183
5,212,379
1,105,497
2,381,456
5,549,149
1,611,76
5,149,215
1,440,194
4,556,343
1,605,261
3,569,517
3,412,533
2,75,507
4,637,123
3,504,472
1,693,266
2,239,349
1,13,507
2,472,328
3,200,246
2,787,339
4,367,420
2,602,559
4,141,77
2,27,62
5,570,221
4,371,539
1,315,441
2,255,451
4,269,262
3,762,107
1,378,231
3,208,487
2,116,292
2,138,51
3,193,364
3,378,117
3,605,308
4,583,21
3,450,370
1,344,216
5,204,406
1,715,159
2,657,242
4,338,375
2,186,68
1,106,51
2,675,232
4,541,145
1,174,185
2,465,422
2,215,247
5,61,478
1,235,57
2,557,361
4,382,273
2,180,411
5,796,294
1,402,170
3,320,273
3,397,493
4,724,387
4,647,140
3,468,144
5,737,64
1,460,525
1,584,591
2,469,140
3,720,365
5,754,418
3,548,258
3,694,83
1,654,17
5,756,464
2,263,422
1,656,63
1,293,11
3,692,387
3,678,489
3,356,438
1,619,181
4,557,223
3,331,381
5,349,490
5,673,587
3,407,376
3,197,566
5,459,69
3,236,494
3,668,151
4,158,110
4,175,279
3,248,504
1,478,299
2,79,89
4,762,224
1,744,418
4,434,166
1,603,186
1,644,187
4,207,352
5,316,326
2,112,387
2,225,264
4,526,105
2,274,156
5,436,593
2,339,551
1,237,213
1,277,551
1,725,152
1,288,151
4,47,228
4,159,469
2,44,229
5,177,490
5,327,434
3,149,70
3,38,239
2,174,460
3,241,598
3,203,306
1,75,393
2,111,111
5,17,393
5,392,270
1,299,286
2,153,522
3,182,368
5,678,260
2,130,511
5,731,86
5,106,34
3,9,598
4,30,193
2,328,122
2,611,410
5,763,159
1,81,342
4,460,127
5,555,395
2,62,353
1,381,45
5,81,512
4,566,553
5,456,389
1,532,214
1,776,574
1,90,246
2,627,512
4,777,184
4,223,564
4,319,272
3,19,481
5,333,174
5,756,277
1,731,50
2,585,286
5,544,394
2,414,404
5,199,359
2,355,174
2,388,122
3,61,333
2,611,544
4,62,215
5,422,0
1,555,359
2,705,179
3,648,251
1,245,133
4,78,159
5,20,370
1,168,71
4,599,46
2,154,426
4,493,559
4,106,113
5,71,308
1,161,31
5,511,580
2,491,196
5,318,185
5,693,62
4,466,52
5,309,72
2,310,565
2,406,273
4,344,62
2,651,77
3,594,149
2,674,438
2,686,263
4,464,329
4,497,277
1,198,421
1,327,77
1,401,26
1,459,196
5,116,27
2,276,550
5,418,365
1,587,381
1,246,88
2,172,200
2,260,47
5,207,330
4,571,576
3,777,391
4,244,181
4,59,401
5,605,376
1,354,560
4,756,514
2,31,345
1,677,432
1,408,392
4,563,469
1,507,371
2,521,330
1,143,94
2,484,448
2,135,294
4,651,289
2,570,222
2,616,567
1,610,499
1,417,104
3,327,289
2,438,453
2,704,572
5,75,510
2,363,279
5,583,162
2,150,171
3,468,120
4,322,356
5,260,448
1,429,464
1,280,341
5,127,269
2,506,156
5,164,336
2,259,464
4,164,305
5,289,223
4,44,388
2,24,8
1,287,357
4,690,536
3,170,439
1,433,182
2,326,346
5,529,60
5,504,3
5,605,55
3,258,444
3,354,152
3,641,182
3,447,316
3,158,213
5,616,594
3,121,331
2,594,137
1,731,347
4,597,321
5,277,347
5,516,363
5,469,517
1,522,358
4,232,573
1,43,131
3,573,24
4,179,158
1,156,8
4,666,276
5,272,353
3,365,260
1,550,312
5,568,122
3,56,444
5,545,138
2,131,389
5,795,286
5,428,492
5,455,595
1,360,538
1,434,487
5,746,20
5,350,20
1,169,189
3,352,563
3,448,271
4,710,332
3,310,337
2,50,558
2,447,194
2,158,91
4,175,173
1,24,215
5,99,559
1,587,328
3,57,241
1,476,497
5,496,380
1,1,204
1,379,564
4,647,518
4,401,462
5,491,386
2,394,344
4,113,180
5,239,323
5,693,493
3,640,575
4,525,124
5,670,509
2,713,447
4,243,411
1,387,401
2,611,170
4,655,355
5,5,277
2,477,355
1,139,272
5,512,458
1,230,575
4,669,411
4,342,16
3,508,432
4,423,355
4,509,129
3,376,478
4,299,319
4,261,27
3,596,252
4,738,366
3,559,370
5,504,166
5,616,407
4,391,258
4,428,325
4,335,134
3,197,139
1,88,468
5,185,571
1,160,344
2,440,422
5,597,515
3,443,545
3,47,545
4,768,366
2,425,299
1,267,591
3,494,483
2,457,187
5,284,176
3,553,309
1,95,484
1,511,170
4,620,94
1,643,289
4,151,555
1,658,597
3,109,268
4,210,381
3,466,505
4,664,551
2,737,362
2,277,377
1,65,433
1,548,587
5,318,295
5,48,434
5,194,259
1,196,135
1,737,459
1,369,63
2,118,505
5,177,63
2,558,23
2,365,382
1,543,593
5,608,249
3,266,228
2,785,187
5,765,583
5,545,85
4,404,573
2,753,90
2,362,434
4,90,413
1,107,39
4,166,408
4,316,352
1,45,100
1,783,29
2,222,23
4,205,521
4,200,177
3,373,44
5,307,270
3,502,454
5,485,542
5,653,126
3,46,588
4,218,167
5,96,208
2,752,373
4,682,301
5,610,429
3,306,111
3,738,522
3,209,178
3,434,296
4,304,476
5,488,35
2,239,353
4,357,487
3,126,301
3,640,522
4,692,184
5,308,225
4,419,25
3,690,235
2,2,9
5,233,51
4,652,4
1,648,96
2,598,40
4,290,554
4,631,66
1,701,107
2,687,462
3,792,138
3,473,358
5,343,569
5,412,174
2,548,303
3,623,302
1,588,580
1,151,579
5,245,411
5,740,390
3,676,313
5,296,349
2,603,360
4,257,390
5,708,293
1,500,359
4,108,267
5,710,339
2,291,246
5,541,530
1,423,112
2,48,488
2,714,349
2,612,72
3,725,555
1,311,56
1,705,175
2,210,257
4,783,32
4,763,319
2,511,370
2,175,421
5,360,118
2,593,180
3,266,391
1,92,133
5,530,529
5,1,185
4,723,139
5,381,406
4,590,549
4,94,345
1,90,437
4,14,581
5,360,468
4,182,165
4,332,109
3,694,437
5,218,11
1,726,247
1,106,539
2,557,499
3,443,37
4,673,560
4,709,217
3,287,463
2,686,320
3,6,221
4,612,284
5,609,17
1,663,83
2,121,319
2,84,437
3,536,386
4,624,294
1,209,263
3,265,273
5,377,17
5,107,156
5,542,84
4,338,58
2,155,438
4,621,346
1,336,196
5,791,7
1,602,315
4,334,289
5,787,265
3,619,397
4,671,59
2,158,335
1,116,48
1,234,269
1,267,217
4,26,294
5,5,387
2,238,449
1,433,105
3,777,582
5,241,105
4,378,372
4,76,7
3,96,598
5,336,342
2,260,588
2,552,208
2,433,516
5,301,506
3,260,413
2,129,290
1,277,100
3,423,592
2,768,398
5,235,44
1,289,110
3,535,244
2,710,393
4,535,305
1,245,3
5,5,521
4,722,131
3,231,18
3,79,378
3,376,372
3,54,321
3,128,270
4,761,244
5,37,409
2,303,419
3,279,439
3,227,249
5,682,332
2,645,533
3,206,311
5,131,229
1,257,363
5,222,347
5,654,4
3,104,34
5,120,70
2,418,527
1,366,306
1,467,358
4,521,383
4,548,486
2,733,538
3,294,316
3,368,265
5,613,353
2,119,86
1,705,122
1,198,291
3,460,204
1,418,65
3,588,389
4,481,553
1,41,492
4,360,34
5,474,544
2,774,138
2,63,312
3,53,230
4,631,497
4,378,51
5,449,487
3,391,225
3,201,101
2,684,595
2,469,441
2,73,441
1,66,148
5,411,353
4,622,569
5,253,144
4,126,338
4,365,354
5,288,138
4,24,61
4,515,298
5,170,267
5,343,195
5,477,195
1,477,375
1,35,30
2,641,93
3,677,164
3,409,349
1,520,452
1,161,519
2,618,267
3,120,596
2,83,108
3,402,467
2,462,104
4,655,412
1,357,57
2,252,294
1,40,350
4,116,134
5,574,454
1,535,329
3,65,293
4,615,232
3,482,581
2,518,386
3,494,406
4,73,437
1,266,289
4,342,73
3,204,78
1,493,453
2,722,566
4,247,186
3,505,191
5,337,110
1,771,397
2,642,48
2,148,479
5,523,273
1,222,340
1,277,47
5,314,99
1,548,510
5,673,217
3,500,197
1,716,94
4,252,156
1,63,468
5,231,222
2,543,577
4,731,541
4,379,89
5,59,115
1,192,474
1,228,131
3,703,125
5,798,454
1,451,176
2,267,120
2,401,120
5,737,178
5,434,177
1,541,69
1,279,69
3,546,326
3,544,253
1,490,289
5,579,531
4,681,23
3,474,423
4,622,382
2,164,557
5,467,475
1,120,197
4,715,546
2,339,531
4,108,511
4,328,285
3,573,28
5,443,239
2,387,198
3,311,28
3,738,95
4,693,383
4,293,449
4,594,377
4,783,276
3,604,280
2,56,34
1,668,537
4,193,218
4,647,388
4,743,96
2,785,594
1,205,254
2,680,19
5,605,543
4,188,224
4,637,50
4,316,409
5,676,194
2,274,270
2,427,512
2,466,440
3,249,65
2,773,368
3,785,45
4,537,4
1,519,198
2,82,450
1,78,455
4,443,342
2,67,327
2,158,445
5,549,210
5,683,210
4,706,163
2,229,96
5,512,328
5,460,138
5,228,569
4,21,60
3,610,579
3,591,337
3,473,281
2,185,174
4,109,65
1,542,158
4,301,235
1,445,225
1,563,446
2,525,215
2,241,456
2,540,523
4,715,225
2,201,276
1,85,40
1,591,400
5,234,333
2,257,585
4,746,477
2,714,272
1,653,497
1,186,472
5,247,164
4,225,374
2,171,410
3,548,185
1,467,118
3,28,149
3,523,128
4,470,555
3,387,267
4,10,570
5,731,334
4,104,205
1,616,591
5,185,575
2,242,411
1,673,344
1,635,52
3,465,308
3,308,324
5,231,169
3,519,544
4,549,447
5,592,525
2,94,139
3,606,139
2,704,68
2,5,67
5,701,468
1,799,52
5,134,586
5,645,536
3,49,221
4,266,509
4,112,42
5,680,530
2,401,417
4,680,499
2,12,83
3,786,83
4,105,160
2,715,176
4,275,571
1,155,488
5,191,315
5,669,125
1,690,243
2,121,376
2,60,100
5,300,258
2,137,320
3,113,340
2,720,146
4,154,402
3,434,166
1,325,495
1,320,151
3,506,42
5,343,305
3,241,525
4,15,243
2,561,274
3,168,397
5,107,213
2,378,567
2,76,202
4,639,43
1,66,392
2,331,162
3,270,300
2,32,280
4,371,413
3,425,588
5,632,192
4,598,577
3,348,341
2,726,95
1,758,511
3,135,233
3,473,228
5,56,382
3,399,464
5,69,55
1,76,275
2,357,578
3,672,64
2,439,388
1,714,562
3,313,131
4,602,295
1,162,234
2,564,275
5,28,404
4,7,85
3,99,552
4,424,373
2,733,461
3,137,255
4,65,440
1,64,49
1,143,342
2,782,353
3,343,131
5,612,51
4,211,265
3,174,322
1,19,306
2,383,55
2,137,588
5,402,214
2,783,174
4,699,204
4,79,496
4,528,322
5,529,174
4,189,75
3,447,80
4,342,317
3,204,322
3,624,127
4,134,553
4,569,481
5,787,590
1,366,363
2,66,132
5,672,51
2,10,200
1,180,358
4,619,194
2,510,523
3,673,369
4,173,107
5,684,61
3,535,435
1,369,230
3,309,92
1,231,296
4,309,153
2,608,307
5,443,349
3,385,87
4,22,96
5,497,585
2,725,303
4,118,558
1,568,66
3,491,513
4,610,266
4,591,216
4,624,164
1,733,133
3,53,287
1,718,10
4,42,159
4,510,35
1,547,128
1,257,554
5,659,539
1,788,190
1,253,31
1,404,200
4,311,175
2,221,554
2,766,88
2,444,37
3,62,349
5,624,144
4,635,272
2,158,205
4,651,216
4,614,334
2,329,437
3,360,164
4,214,400
5,343,252
5,496,494
1,438,319
5,563,26
2,168,519
4,169,68
4,399,530
4,110,427
5,74,212
1,398,139
4,531,457
5,184,380
2,21,442
4,646,407
5,794,309
2,626,27
3,607,391
3,735,576
1,179,216
1,82,283
4,72,293
3,561,396
3,368,1
4,649,304
4,560,232
3,441,479
1,709,566
4,105,591
4,727,345
1,797,386
5,481,320
2,709,38
2,141,520
3,473,175
5,21,335
4,459,530
3,494,463
4,21,304
5,512,572
1,514,448
1,338,222
1,76,222
1,167,340
4,685,469
1,676,217
2,796,572
5,241,459
4,285,535
1,569,505
4,444,33
2,335,362
4,185,304
5,275,228
2,312,351
5,202,100
1,123,576
2,541,588
3,23,73
4,135,567
3,327,484
5,283,469
2,617,583
2,254,531
4,266,269
4,610,79
1,760,49
4,530,315
5,759,583
1,379,357
3,639,197
2,341,126
3,107,336
2,514,54
5,453,476
2,588,3
5,38,234
3,321,265
3,340,315
5,510,229
5,257,537
2,85,321
2,71,423
5,27,260
3,261,372
2,596,244
3,571,39
2,402,378
4,175,100
5,177,177
5,423,583
3,16,167
5,395,255
4,191,229
3,777,265
4,152,466
3,108,106
3,775,569
4,792,45
2,298,563
2,75,491
1,639,14
2,130,198
3,587,491
3,732,91
3,99,178
1,462,502
1,61,158
4,748,96
4,612,235
1,175,445
5,608,497
5,98,395
4,99,589
4,47,399
1,554,441
4,244,189
1,193,435
2,479,328
1,487,158
3,418,466
5,584,261
5,248,312
3,209,292
2,155,389
1,53,51
5,241,272
5,562,98
5,240,47
5,565,369
2,662,570
5,463,92
5,253,282
2,49,343
1,86,349
4,354,303
4,574,77
1,63,338
1,137,287
1,673,267
4,746,534
1,461,384
1,423,92
2,425,226
4,195,431
4,143,241
1,42,400
4,40,493
2,745,581
5,776,565
1,70,354
5,236,62
1,661,41
4,123,154
5,515,386
5,565,503
5,771,571
1,183,416
4,569,591
4,215,93
3,725,319
5,275,525
4,441,32
2,286,16
5,80,57
3,440,308
2,142,237
5,781,104
2,651,114
2,383,299
4,529,37
1,302,57
2,433,12
1,434,361
2,470,79
2,134,130
2,700,541
4,55,504
5,506,407
2,794,176
2,87,314
5,48,495
1,448,417
1,178,556
5,444,468
5,705,243
2,542,305
4,386,459
2,290,269
4,388,505
5,549,80
2,56,38
5,306,130
2,157,90
4,460,566
1,230,315
2,481,187
4,760,269
4,288,459
3,515,562
1,468,79
5,565,182
3,658,89
4,751,341
2,222,84
2,31,516
1,199,39
4,478,182
4,161,475
2,205,265
1,158,388
1,309,557
5,62,96
5,497,24
4,345,188
5,465,486
1,679,275
2,137,511
4,669,285
5,454,327
5,761,255
1,547,506
1,13,572
4,540,255
3,778,517
1,53,348
3,390,408
5,672,563
4,348,435
5,345,168
2,215,178
1,178,235
3,331,178
4,259,363
5,789,559
1,233,292
4,208,24
1,780,461
5,379,287
1,546,230
2,172,50
5,18,281
5,675,56
1,319,224
3,620,65
4,226,199
1,375,533
5,677,102
2,225,61
5,145,241
3,753,594
5,659,462
3,30,199
1,735,287
2,427,195
2,334,4
2,531,518
1,25,127
5,124,303
4,273,395
5,636,451
1,629,241
3,132,102
4,82,46
1,614,118
1,646,595
4,63,154
5,208,539
4,266,513
4,701,441
1,419,0
2,591,545
5,22,534
2,552,590
5,11,375
5,6,31
3,146,508
1,339,421
4,778,257
5,577,5
2,256,447
2,653,83
1,179,139
5,553,550
3,443,98
2,541,27
1,711,185
1,100,31
3,324,406
4,536,350
1,619,596
5,624,201
4,649,227
3,309,283
2,195,329
2,652,16
3,289,570
1,283,88
4,498,216
5,170,381
1,647,550
5,679,258
4,704,284
5,59,550
5,133,499
5,81,309
1,228,566
4,469,417
1,299,217
4,493,222
2,90,104
2,544,274
3,505,171
4,767,232
5,199,156
5,634,84
5,276,376
4,338,469
5,741,331
5,796,38
2,196,99
3,723,407
4,115,23
3,285,181
4,476,2
2,501,331
2,176,571
2,551,448
2,666,398
2,93,536
2,555,567
2,131,239
2,164,187
4,336,372
3,410,418
4,410,479
5,766,522
4,335,305
4,784,131
1,743,341
1,347,341
3,75,320
1,324,357
5,779,168
5,132,357
1,474,301
4,101,259
4,742,255
2,592,583
4,35,393
1,449,244
3,241,208
1,165,485
5,245,419
1,536,398
1,261,193
2,154,357
1,723,224
4,796,491
4,20,270
4,529,147
1,227,582
2,758,471
1,541,183
3,34,265
5,257,594
1,751,178
3,672,552
2,11,429
1,48,435
4,372,321
5,44,486
5,501,173
2,771,302
1,671,599
4,538,209
5,540,286
1,10,301
2,24,260
2,748,291
5,704,128
4,206,409
1,172,70
3,436,29
3,245,461
4,207,230
4,358,399
4,755,35
5,107,30
2,338,19
1,336,70
2,653,30
3,596,102
1,520,379
3,597,512
3,705,45
3,658,199
2,756,128
5,258,549
3,374,440
4,237,230
1,297,492
1,732,420
5,540,420
1,24,333
5,551,20
3,765,446
3,135,50
1,193,492
3,111,595
3,258,241
1,243,205
1,752,82
2,793,144
3,521,62
2,409,154
3,123,174
2,675,273
4,601,237
5,741,278
1,159,103
3,512,134
3,533,422
3,192,129
3,290,472
2,703,227
3,491,196
1,132,350
4,705,186
4,507,201
2,379,288
5,266,520
1,282,294
2,511,407
4,793,6
3,376,596
5,222,221
1,661,98
2,642,109
4,128,555
5,147,47
2,508,294
3,446,22
5,756,505
2,222,462
2,488,581
2,147,288
2,235,135
2,596,114
1,270,68
5,457,64
3,652,248
2,442,586
2,464,345
4,379,150
5,59,176
2,281,79
1,527,232
2,436,367
1,696,418
5,353,249
1,11,315
1,52,124
1,236,433
1,659,536
2,47,33
3,83,104
2,772,474
2,243,130
3,103,167
3,423,145
5,725,13
2,636,24
1,20,27
3,254,336
3,427,264
1,721,74
2,767,480
2,431,531
4,462,511
2,293,597
4,195,167
5,610,413
4,703,573
2,556,418
5,228,496
1,205,315
3,434,280
2,535,480
3,323,449
4,772,336
2,732,270
2,396,321
5,242,552
2,437,322
1,169,254
3,239,162
1,309,264
4,428,122
2,639,429
5,672,486
1,538,501
2,500,270
3,346,409
3,341,65
4,195,301
2,595,507
2,6,112
1,303,45
4,785,517
3,669,281
1,156,557
2,46,450
1,252,265
5,759,266
5,449,40
4,190,307
1,568,501
3,525,532
2,586,579
4,472,178
3,413,476
4,113,245
1,544,265
2,604,569
1,560,209
3,142,363
3,202,414
4,13,14
1,577,563
4,218,419
4,273,318
1,351,220
3,608,543
3,652,61
2,29,230
3,445,522
5,272,97
2,543,451
3,271,369
1,570,523
1,578,384
4,609,425
5,578,554
2,687,580
5,39,276
5,192,518
1,683,585
4,610,246
2,455,230
3,188,492
4,4,436
4,797,72
4,434,20
1,756,282
5,774,92
1,263,349
1,120,71
4,390,98
5,404,0
3,791,354
2,316,421
3,383,559
3,694,421
1,613,354
4,333,503
5,198,282
4,769,252
3,557,308
1,704,68
3,97,323
1,665,113
2,679,72
1,568,180
5,799,283
3,375,452
5,489,57
3,166,278
4,89,119
4,450,98
1,332,88
3,774,134
4,716,217
3,280,565
2,247,11
3,751,150
2,750,73
4,640,380
2,182,555
3,295,284
1,582,586
5,115,381
3,742,222
1,461,67
4,484,217
5,119,500
2,686,438
5,669,186
5,190,151
4,265,294
1,417,145
1,95,94
5,219,330
2,512,443
3,147,170
2,262,268
3,675,289
1,660,253
4,454,351
2,261,43
1,544,78
2,678,331
3,469,571
3,543,520
1,162,161
2,47,464
3,485,515
4,444,13
2,13,99
3,668,407
4,88,351
5,137,274
3,423,576
4,290,485
3,494,227
5,229,213
3,649,515
2,420,49
4,607,542
2,661,111
5,527,28
5,243,269
5,322,562
5,771,388
3,148,125
3,580,536
4,561,547
5,350,516
5,394,34
2,167,111
3,422,485
4,766,548
1,705,106
2,215,532
1,632,567
1,305,172
2,214,307
2,497,403
1,359,408
2,400,470
4,187,90
2,138,470
4,360,18
2,647,347
1,435,403
3,222,23
1,649,332
5,435,573
1,98,229
4,284,373
2,359,65
2,739,286
3,689,24
5,638,528
5,44,543
3,308,332
1,120,368
1,221,420
5,217,471
3,500,502
4,311,102
2,237,425
1,99,430
5,26,122
5,270,482
5,325,189
2,195,199
4,419,574
5,402,409
4,302,174
5,477,179
5,628,348
2,168,446
3,532,548
5,392,71
2,79,374
2,588,251
4,471,333
1,130,251
2,70,446
5,693,534
5,770,0
5,486,241
2,108,149
5,725,257
2,180,25
3,59,112
1,10,492
4,427,569
3,726,575
2,495,36
2,646,205
2,329,498
1,609,262
5,646,314
3,208,585
4,19,185
2,25,272
4,519,508
3,376,169
1,226,497
2,152,47
3,133,411
4,669,452
5,771,201
1,188,390
2,491,452
5,261,99
1,579,211
4,285,462
3,221,416
4,756,47
3,50,534
3,586,514
4,521,180
2,770,217
2,580,93
2,392,42
4,602,519
4,574,191
3,213,124
2,710,324
5,324,397
3,395,545
3,193,596
3,264,247
3,322,417
1,148,159
3,115,124
2,640,120
4,148,325
4,187,253
2,603,238
3,618,186
4,681,7
3,600,546
3,672,422
5,751,218
3,239,540
1,120,181
1,259,525
3,481,73
5,425,233
5,290,8
1,297,228
4,635,12
3,738,79
2,120,592
3,440,422
3,266,269
1,652,577
2,172,1
4,361,567
5,702,110
5,17,7
1,470,536
2,668,582
2,225,12
3,35,494
2,36,490
1,281,233
1,580,300
4,749,275
4,697,85
5,350,8
2,615,547
2,618,64
1,499,311
5,68,295
2,752,64
1,540,120
3,324,223
4,448,320
4,156,111
1,575,306
5,61,255
1,249,321
2,478,434
2,500,193
5,690,234
4,292,157
4,173,465
2,67,311
5,357,24
3,381,326
5,433,19
5,54,373
5,477,476
1,396,317
5,415,537
2,183,270
1,581,255
5,480,373
3,78,301
2,724,35
2,30,378
5,652,76
1,116,276
4,319,20
4,322,291
1,741,486
3,510,466
3,169,173
1,71,102
2,775,508
3,429,477
2,150,456
4,429,538
4,465,195
4,523,173
1,560,266
2,139,297
2,166,400
4,109,533
4,632,308
1,674,553
5,367,41
4,521,477
2,118,359
3,195,431
